iyear,property,country,attacktype1,targtype1,weaptype1
1971,1,30,2,7,8
1971,0,209,6,1,13
1971,0,603,1,4,5
1971,0,603,1,4,5
1971,1,102,3,1,6
1971,0,217,3,4,6
1971,0,603,1,3,5
1971,0,603,1,11,5
1971,1,217,7,8,8
1971,1,217,3,1,6
1971,1,217,7,1,8
1971,1,217,2,8,5
1971,1,217,7,8,8
1971,-9,217,3,4,6
1971,1,217,3,1,6
1971,1,217,3,1,6
1971,0,603,1,4,5
1971,1,362,7,1,8
1971,1,201,3,6,6
1971,1,217,7,1,8
1971,1,14,3,1,6
1971,0,603,2,4,5
1971,1,603,3,4,6
1971,1,603,3,4,6
1971,0,603,1,4,5
1971,0,60,1,2,5
1971,0,603,1,3,5
1971,1,185,3,2,6
1971,1,362,2,8,5
1971,0,603,1,4,5
1971,1,94,3,4,6
1971,-9,217,7,4,8
1971,1,603,3,1,6
1971,0,603,1,4,5
1971,1,217,3,1,6
1971,1,603,3,12,6
1971,1,217,3,1,6
1971,1,217,3,8,6
1971,0,603,1,4,5
1971,0,603,1,14,5
1971,1,185,7,1,8
1971,0,603,1,4,5
1971,1,603,3,1,6
1971,0,603,1,2,6
1971,0,603,1,7,13
1971,0,199,1,7,6
1971,0,217,3,1,6
1971,0,603,1,4,5
1971,1,603,3,1,6
1971,0,603,1,4,5
1971,1,217,3,3,6
1971,1,603,3,1,6
1971,1,217,7,1,8
1971,1,209,3,7,6
1971,0,603,1,4,5
1972,1,156,3,6,6
1972,1,160,3,6,6
1972,1,106,3,1,6
1972,0,185,6,1,13
1972,1,11,2,14,5
1972,0,603,1,4,5
1972,-9,217,3,2,6
1972,0,217,1,14,5
1972,0,217,3,1,6
1972,0,217,3,1,6
1972,0,217,3,1,6
1972,0,217,3,1,6
1972,0,217,3,1,6
1972,0,217,3,1,6
1972,0,217,3,1,6
1972,0,217,3,1,6
1972,0,603,1,3,5
1972,0,603,1,4,5
1972,1,155,2,14,5
1972,1,94,3,2,6
1972,1,94,3,7,6
1972,1,94,3,12,6
1972,0,209,3,2,6
1972,1,217,7,8,8
1972,0,217,3,8,6
1972,0,603,1,14,5
1972,1,185,3,1,6
1972,1,603,3,4,6
1972,1,217,3,1,6
1972,1,15,3,19,6
1972,1,236,3,6,6
1972,1,217,3,1,6
1972,1,217,7,18,8
1972,1,217,7,1,8
1972,1,603,3,3,6
1972,0,217,1,3,5
1972,0,603,1,3,5
1972,0,603,1,3,5
1972,1,603,3,14,6
1972,1,603,3,4,6
1972,0,603,1,4,5
1972,0,217,7,14,8
1972,1,217,3,8,6
1972,0,217,1,14,5
1972,1,362,3,11,6
1972,1,96,7,7,8
1972,1,603,3,14,6
1972,0,30,2,4,5
1972,1,142,3,21,6
1972,1,603,3,2,6
1972,1,362,3,21,6
1972,0,603,1,14,5
1972,1,603,2,14,8
1972,1,603,3,4,6
1972,0,603,1,4,5
1972,1,217,3,3,6
1972,0,603,6,4,5
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,0,60,4,6,6
1972,1,603,3,17,6
1972,1,362,3,21,6
1972,1,603,3,4,6
1972,1,603,3,14,6
1972,0,92,4,6,6
1972,1,185,3,10,6
1972,0,603,1,4,5
1972,0,603,1,3,5
1972,1,217,3,1,6
1972,1,217,3,1,6
1972,1,217,3,1,6
1972,0,603,1,4,5
1972,1,185,3,4,6
1972,0,603,1,4,5
1972,1,185,3,1,6
1972,1,185,3,19,6
1972,1,185,7,1,8
1972,1,603,3,1,6
1972,1,603,3,1,6
1972,0,603,1,4,5
1972,1,603,3,14,6
1972,1,603,3,1,6
1972,0,603,1,4,5
1972,1,217,7,14,8
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,0,603,1,3,5
1972,1,603,3,4,6
1972,1,603,3,14,6
1972,1,217,5,1,5
1972,1,185,7,4,8
1972,1,185,2,1,5
1972,1,603,3,14,6
1972,0,603,1,4,5
1972,0,11,6,1,13
1972,1,603,2,4,8
1972,0,603,2,17,5
1972,0,209,6,4,13
1972,0,603,1,17,5
1972,1,160,2,4,5
1972,1,160,2,4,5
1972,1,603,3,3,6
1972,1,198,3,18,6
1972,1,217,3,14,6
1972,1,603,3,4,6
1972,0,603,2,4,5
1972,1,38,3,7,6
1972,1,38,3,2,6
1972,1,217,3,14,6
1972,0,603,1,4,5
1972,0,11,1,4,5
1972,1,603,3,4,6
1972,1,362,2,4,8
1972,1,362,7,4,8
1972,1,185,3,14,6
1972,1,603,3,14,6
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,0,603,1,4,5
1972,1,603,2,4,5
1972,1,217,3,1,6
1972,0,603,6,4,5
1972,0,603,1,14,5
1972,1,94,2,4,8
1972,0,603,1,14,5
1972,0,603,1,4,5
1972,1,362,3,4,6
1972,1,603,1,4,5
1972,1,603,3,1,6
1972,1,185,1,1,6
1972,1,209,3,14,6
1972,1,209,3,14,6
1972,1,185,3,2,6
1972,1,198,3,2,6
1972,1,209,3,2,6
1972,0,209,4,6,13
1972,0,209,1,4,5
1972,1,362,3,7,6
1972,0,603,1,14,9
1972,1,98,3,21,6
1972,1,209,3,1,6
1972,0,15,4,6,5
1972,1,217,7,4,8
1972,1,217,7,4,8
1972,1,362,3,4,6
1972,0,603,1,4,5
1972,1,11,3,1,6
1972,1,11,3,1,6
1972,1,11,3,1,6
1972,1,11,3,1,6
1972,1,362,3,3,6
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,4,5
1972,1,603,3,14,6
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,1,362,1,2,6
1972,0,603,1,4,5
1972,1,217,3,4,6
1972,1,217,3,1,6
1972,0,603,1,14,5
1972,0,603,1,4,5
1972,1,185,3,21,6
1972,1,185,3,14,6
1972,1,362,3,10,6
1972,1,217,3,2,6
1972,0,603,1,14,5
1972,1,217,7,8,8
1972,0,603,1,4,5
1972,1,217,3,1,6
1972,0,217,3,14,6
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,0,603,1,3,5
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,1,217,7,14,13
1972,1,362,3,4,6
1972,1,69,3,7,6
1972,1,69,3,6,6
1972,1,69,3,1,6
1972,1,69,3,6,6
1972,1,94,3,7,6
1972,1,603,3,14,6
1972,0,217,1,22,5
1972,1,11,2,4,5
1972,0,603,1,3,5
1972,1,217,3,8,6
1972,0,603,1,14,5
1972,1,603,3,17,6
1972,0,603,1,14,5
1972,1,97,3,6,5
1972,1,603,3,4,6
1972,0,603,1,4,5
1972,0,94,1,4,6
1972,1,94,3,1,6
1972,1,94,3,7,6
1972,1,94,3,14,6
1972,1,94,1,2,6
1972,1,94,3,14,6
1972,1,185,2,1,5
1972,0,222,6,1,13
1972,1,217,4,6,7
1972,1,603,3,4,6
1972,0,603,1,14,5
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,1,603,3,3,6
1972,1,11,3,1,6
1972,0,603,1,4,5
1972,1,96,3,7,6
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,1,217,3,1,6
1972,1,362,3,7,6
1972,1,428,3,6,6
1972,0,603,1,14,5
1972,1,603,3,4,6
1972,1,217,3,1,6
1972,0,603,1,17,5
1972,0,603,1,4,5
1972,0,160,2,4,5
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,1,603,3,4,6
1972,0,603,1,17,5
1972,0,603,1,3,5
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,17,5
1972,0,603,1,14,5
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,0,160,3,1,6
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,1,362,3,1,6
1972,1,362,3,1,6
1972,1,362,3,1,6
1972,1,362,3,1,6
1972,1,603,3,4,6
1972,0,603,1,4,5
1972,1,603,3,4,6
1972,0,603,1,3,5
1972,0,45,1,7,5
1972,0,603,1,4,5
1972,0,603,1,3,5
1972,1,603,3,1,6
1972,1,603,3,14,6
1972,0,603,2,14,5
1972,1,603,3,1,6
1972,1,160,2,4,5
1972,0,603,1,14,5
1972,1,603,3,14,6
1972,0,603,1,17,5
1972,1,603,3,14,6
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,6,4,5
1972,0,603,1,14,5
1972,0,603,1,4,5
1972,0,603,1,17,5
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,218,6,10,13
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,1,217,4,6,13
1972,1,603,3,14,6
1972,1,94,3,7,6
1972,1,603,3,4,6
1972,0,603,1,4,5
1972,0,603,1,14,9
1972,1,98,3,21,6
1972,0,603,1,14,5
1972,1,603,3,4,6
1972,0,603,1,4,5
1972,1,94,3,7,6
1972,0,603,1,14,5
1972,0,603,1,14,9
1972,1,94,3,1,6
1972,1,603,3,4,6
1972,0,603,1,4,5
1972,1,98,3,6,6
1972,0,603,1,1,5
1972,0,603,1,4,5
1972,1,217,7,1,8
1972,1,217,7,1,8
1972,0,603,1,14,5
1972,0,603,1,4,5
1972,0,603,1,4,5
1972,1,603,3,4,6
1972,1,217,7,1,8
1972,1,217,7,1,8
1972,1,217,7,1,8
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,110,4,6,13
1972,0,94,3,21,6
1972,1,160,2,3,5
1972,0,603,2,4,5
1972,1,603,3,4,6
1972,0,603,2,4,5
1972,0,603,2,4,5
1972,1,603,3,4,6
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,2,4,5
1972,0,603,2,4,5
1972,1,603,3,14,6
1972,0,185,1,3,5
1972,1,78,3,7,6
1972,0,69,6,7,13
1972,0,603,2,4,5
1972,0,603,1,14,5
1972,0,603,1,14,9
1972,0,36,1,7,6
1972,1,362,1,14,5
1972,1,603,3,4,6
1972,1,603,1,14,6
1972,1,603,3,4,6
1972,0,21,1,7,13
1972,0,603,1,2,5
1972,1,603,3,1,6
1972,0,603,2,4,5
1972,1,217,3,14,6
1972,0,198,4,6,5
1972,1,14,3,18,6
1972,0,603,2,4,5
1972,1,603,3,14,6
1972,0,603,1,7,6
1972,0,38,3,7,6
1972,0,38,3,7,6
1972,0,603,1,7,6
1972,0,603,1,7,6
1972,0,603,1,7,6
1972,0,603,1,7,6
1972,0,603,1,7,6
1972,0,603,1,7,6
1972,0,603,1,7,6
1972,0,69,1,7,6
1972,0,69,1,7,6
1972,0,199,1,7,6
1972,0,199,1,7,6
1972,0,199,1,7,6
1972,0,603,2,4,5
1972,0,603,2,4,5
1972,0,97,1,2,6
1972,0,97,1,2,6
1972,0,97,1,2,6
1972,0,97,1,12,6
1972,0,97,1,12,6
1972,0,97,1,14,6
1972,0,97,1,2,6
1972,0,97,1,2,6
1972,0,97,1,12,6
1972,0,97,1,12,6
1972,0,97,1,14,6
1972,0,97,1,14,6
1972,0,15,1,7,6
1972,0,15,1,7,6
1972,0,15,1,7,6
1972,0,15,1,7,6
1972,0,15,1,7,6
1972,0,21,1,7,6
1972,0,31,1,7,6
1972,0,31,1,7,6
1972,0,31,1,7,6
1972,0,31,1,7,6
1972,0,31,1,7,6
1972,0,217,1,7,6
1972,0,217,1,7,6
1972,0,217,1,7,6
1972,0,96,2,4,5
1972,0,604,1,7,6
1972,0,604,1,7,6
1972,0,604,1,7,6
1972,0,21,1,7,6
1972,0,21,1,7,6
1972,0,11,1,7,6
1972,0,11,1,7,6
1972,0,11,1,7,6
1972,0,11,1,7,6
1972,0,11,1,7,6
1972,0,605,1,7,6
1972,0,603,1,14,9
1972,0,603,2,4,5
1972,0,97,1,2,6
1972,0,97,1,2,6
1972,0,603,2,4,5
1972,0,102,1,2,6
1972,0,102,1,2,6
1972,0,102,1,2,6
1972,0,102,1,2,6
1972,-9,36,1,7,6
1972,0,14,1,7,6
1972,0,14,1,7,6
1972,0,14,1,7,6
1972,0,14,1,7,6
1972,0,14,1,7,6
1972,0,14,1,7,6
1972,0,603,1,14,5
1972,1,603,3,14,6
1972,0,603,2,4,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,218,1,14,6
1972,0,218,1,14,6
1972,0,218,1,14,6
1972,0,218,1,14,6
1972,0,218,1,14,6
1972,0,218,1,14,6
1972,0,30,1,7,6
1972,0,30,1,7,6
1972,0,162,1,14,6
1972,0,217,1,7,6
1972,0,603,2,4,5
1972,1,217,5,1,5
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,0,603,2,4,5
1972,1,603,3,14,6
1972,1,362,3,7,6
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,0,603,6,17,13
1972,1,69,3,1,6
1972,0,603,6,10,5
1972,0,603,1,14,5
1972,1,603,1,14,6
1972,1,603,3,1,6
1972,1,6,5,7,5
1972,1,603,3,4,6
1972,1,11,3,1,6
1972,1,603,3,14,6
1972,1,217,3,3,6
1972,0,217,3,14,6
1972,0,603,2,4,5
1972,0,69,3,6,6
1972,0,217,1,14,6
1972,0,603,1,14,5
1972,1,603,3,4,6
1972,0,603,2,14,5
1972,1,11,3,1,6
1972,0,603,2,3,5
1972,0,603,2,4,5
1972,0,209,4,6,13
1972,0,603,2,4,5
1972,0,603,1,2,5
1972,0,217,2,1,5
1972,0,217,2,3,5
1972,0,603,2,4,5
1972,0,603,1,14,5
1972,0,110,4,6,13
1972,0,603,1,14,5
1972,0,603,2,4,5
1972,1,603,3,14,6
1972,0,603,1,19,5
1972,1,603,3,1,6
1972,1,185,3,7,6
1972,1,102,3,7,6
1972,0,102,3,7,6
1972,1,61,3,6,6
1972,0,603,2,4,5
1972,0,130,4,6,5
1972,1,11,3,1,6
1972,0,603,2,4,5
1972,0,603,1,14,5
1972,0,69,9,10,13
1972,0,603,1,14,5
1972,0,603,2,4,5
1972,1,61,3,7,6
1972,0,603,1,14,5
1972,1,603,1,3,6
1972,1,603,3,4,6
1972,0,603,1,14,5
1972,0,603,1,4,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,1,102,3,14,6
1972,0,362,4,6,13
1972,0,603,1,14,5
1972,1,185,2,1,5
1972,1,603,3,4,6
1972,1,603,3,4,6
1972,0,362,1,2,13
1972,0,603,1,14,5
1972,0,45,6,8,13
1972,1,217,3,1,6
1972,1,96,3,14,6
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,0,603,1,14,5
1972,1,603,3,4,6
1972,0,603,2,4,5
1972,1,98,3,18,6
1972,0,603,1,14,5
1972,1,78,2,4,8
1972,0,603,2,17,5
1972,0,603,6,14,13
1972,1,14,3,1,6
1972,0,603,2,4,5
1972,0,603,1,14,5
1972,1,603,3,4,6
1972,1,217,3,1,6
1972,1,217,3,1,6
1972,0,603,2,3,5
1972,0,362,1,3,5
1972,1,603,3,14,6
1972,1,362,2,1,5
1972,0,603,1,14,5
1972,0,603,1,3,5
1972,0,603,2,4,5
1972,0,603,1,17,5
1972,0,603,1,14,5
1972,0,603,6,2,5
1972,1,110,3,7,6
1972,0,603,2,14,5
1972,0,603,2,4,5
1972,0,603,2,14,5
1972,1,603,2,14,5
1972,0,603,2,14,5
1972,0,69,3,7,6
1972,1,362,3,4,6
1972,1,217,3,1,6
1972,1,217,3,1,6
1972,1,217,7,1,8
1972,0,11,1,4,5
1972,0,11,1,14,5
1972,0,11,6,1,13
1972,0,603,2,4,5
1972,1,205,5,7,5
1972,1,96,3,2,6
1972,1,217,6,1,5
1972,1,185,2,1,5
1972,0,603,1,14,5
1972,1,217,2,3,5
1973,0,45,6,1,13
1973,0,96,1,14,5
1973,0,58,1,14,5
1973,0,603,1,14,5
1973,1,217,2,14,5
1973,0,603,1,4,13
1973,0,603,1,14,5
1973,0,45,6,1,13
1973,1,78,2,2,8
1973,1,78,2,14,8
1973,1,217,2,3,5
1973,0,45,6,1,13
1973,1,69,3,13,6
1973,1,362,7,2,8
1973,1,362,2,1,5
1973,0,15,2,13,5
1973,1,603,3,3,6
1973,1,603,3,3,6
1973,0,185,6,14,13
1973,1,11,3,2,6
1973,1,98,2,4,8
1973,1,110,3,8,6
1973,0,603,1,4,5
1973,0,217,2,15,5
1973,-9,217,7,3,8
1973,1,185,2,1,5
1973,1,96,3,14,6
1973,0,11,1,14,5
1973,-9,217,7,3,8
1973,0,87,6,7,13
1973,0,65,6,1,13
1973,1,94,3,6,6
1973,0,217,2,3,5
1973,1,94,3,1,6
1973,0,185,1,2,5
1973,0,217,1,7,5
1973,1,94,3,1,6
1973,1,185,2,1,5
1973,0,217,2,3,5
1973,1,69,3,1,6
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,0,603,1,17,5
1973,0,603,6,14,5
1973,0,603,1,14,5
1973,1,603,3,14,6
1973,0,603,1,4,5
1973,0,11,1,4,5
1973,1,78,2,4,8
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,0,603,1,17,5
1973,0,603,1,14,5
1973,0,603,1,17,5
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,0,603,1,4,5
1973,0,11,2,7,8
1973,0,603,1,4,5
1973,1,603,3,4,6
1973,0,603,1,14,5
1973,0,603,6,17,5
1973,0,603,1,3,5
1973,1,102,2,7,5
1973,1,217,2,1,5
1973,1,603,3,17,5
1973,0,11,1,14,13
1973,0,603,1,4,5
1973,0,217,3,1,8
1973,0,603,1,14,5
1973,1,11,2,4,5
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,1,185,3,14,6
1973,1,603,5,2,5
1973,0,603,1,4,5
1973,0,603,1,4,5
1973,0,603,1,4,5
1973,1,603,2,14,5
1973,0,603,1,3,5
1973,1,217,5,14,5
1973,0,603,1,4,5
1973,1,195,6,7,5
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,1,185,2,1,5
1973,0,603,1,14,5
1973,0,603,1,14,13
1973,1,136,2,7,8
1973,0,603,1,4,5
1973,1,110,3,11,6
1973,1,110,3,11,6
1973,0,603,1,4,5
1973,0,217,3,6,6
1973,0,217,3,1,6
1973,0,217,3,1,6
1973,1,217,2,3,5
1973,0,603,1,4,5
1973,1,603,3,4,6
1973,1,603,3,2,6
1973,0,603,1,14,5
1973,0,603,1,4,5
1973,0,603,1,17,5
1973,1,217,3,8,6
1973,1,603,3,4,6
1973,0,69,3,7,6
1973,0,69,3,7,6
1973,1,603,1,14,6
1973,0,603,6,4,5
1973,0,603,1,14,5
1973,1,603,3,4,6
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,1,362,7,7,8
1973,1,362,7,7,8
1973,1,78,3,2,6
1973,1,21,7,7,8
1973,0,603,1,4,5
1973,0,603,1,14,5
1973,1,11,2,21,5
1973,1,603,3,4,6
1973,1,217,2,1,5
1973,0,11,6,1,13
1973,1,11,3,8,6
1973,1,217,3,14,6
1973,1,217,3,1,6
1973,0,603,1,4,5
1973,1,11,3,4,6
1973,0,11,6,1,13
1973,0,11,6,4,13
1973,0,603,1,14,5
1973,0,11,6,4,13
1973,0,69,8,6,2
1973,0,69,8,7,2
1973,0,11,1,4,5
1973,0,11,6,4,13
1973,1,98,3,4,6
1973,1,98,7,7,8
1973,1,603,3,4,6
1973,0,11,6,1,13
1973,0,53,1,7,5
1973,1,98,7,4,8
1973,1,53,2,7,5
1973,1,53,2,6,5
1973,1,217,2,1,5
1973,0,603,1,4,5
1973,1,98,3,4,6
1973,1,110,3,1,6
1973,0,603,1,17,5
1973,1,11,7,4,8
1973,0,603,1,14,5
1973,0,138,6,14,13
1973,1,110,3,21,6
1973,1,217,2,7,5
1973,1,11,7,3,8
1973,1,78,3,1,6
1973,0,603,1,17,2
1973,1,362,7,7,8
1973,1,217,3,7,6
1973,1,217,3,7,6
1973,1,11,2,13,5
1973,1,101,7,4,8
1973,0,11,6,3,13
1973,0,98,1,6,13
1973,0,603,1,4,5
1973,0,603,1,4,5
1973,1,61,3,1,6
1973,1,110,3,7,6
1973,0,603,1,4,5
1973,0,11,1,4,5
1973,1,11,3,1,6
1973,0,110,3,7,6
1973,0,185,1,3,9
1973,0,4,9,6,13
1973,0,217,1,12,5
1973,1,11,3,1,6
1973,1,185,7,6,8
1973,1,185,7,6,8
1973,0,110,3,7,6
1973,0,603,1,14,5
1973,0,603,1,4,5
1973,0,130,6,7,13
1973,0,603,1,3,5
1973,1,136,3,7,6
1973,1,603,3,4,6
1973,1,78,3,1,6
1973,1,78,3,14,6
1973,1,217,3,3,6
1973,0,58,6,2,13
1973,0,603,1,4,5
1973,0,603,1,14,5
1973,1,78,3,4,6
1973,1,603,3,4,6
1973,1,603,3,14,6
1973,0,603,1,14,5
1973,1,603,3,14,6
1973,1,603,3,4,6
1973,1,30,7,7,8
1973,1,217,3,3,6
1973,0,603,1,4,5
1973,0,222,4,6,13
1973,0,217,2,3,5
1973,0,11,6,1,13
1973,0,603,1,14,5
1973,1,603,3,7,6
1973,0,11,6,1,13
1973,0,11,6,1,13
1973,0,11,1,14,5
1973,0,11,6,1,13
1973,1,11,3,1,6
1973,1,69,3,7,6
1973,1,603,3,4,6
1973,0,603,1,14,5
1973,1,78,2,4,8
1973,0,603,2,14,5
1973,0,603,1,14,9
1973,0,45,4,6,6
1973,0,603,3,14,5
1973,1,603,3,14,6
1973,0,94,1,4,5
1973,0,603,2,14,9
1973,0,603,1,14,5
1973,0,217,2,3,5
1973,1,185,2,1,5
1973,0,603,1,3,5
1973,0,603,1,14,5
1973,1,362,1,2,6
1973,1,362,3,1,6
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,1,603,3,14,6
1973,0,603,1,17,5
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,1,185,2,1,5
1973,1,217,2,7,8
1973,1,603,3,4,6
1973,1,603,3,4,6
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,1,603,3,17,6
1973,0,603,1,14,9
1973,0,603,1,14,5
1973,0,69,1,2,6
1973,1,11,2,8,5
1973,0,603,1,14,5
1973,1,185,3,7,6
1973,1,185,3,1,6
1973,1,185,3,1,6
1973,0,217,1,7,5
1973,0,603,1,4,5
1973,1,159,3,7,6
1973,0,603,4,14,8
1973,0,11,4,6,13
1973,0,603,1,14,5
1973,1,11,2,7,5
1973,0,603,1,17,5
1973,0,362,2,3,5
1973,1,362,2,1,5
1973,1,11,2,7,5
1973,0,603,1,4,5
1973,0,603,1,14,9
1973,1,603,3,4,6
1973,1,603,3,14,6
1973,1,603,3,4,6
1973,1,217,5,1,5
1973,1,603,3,4,6
1973,0,603,1,4,5
1973,0,142,4,6,6
1973,1,603,3,17,6
1973,1,159,3,7,6
1973,1,159,3,7,6
1973,0,603,1,14,5
1973,1,217,3,14,6
1973,0,11,1,14,5
1973,1,43,3,7,6
1973,1,88,8,7,2
1973,1,43,3,14,6
1973,1,362,7,4,8
1973,0,69,1,17,6
1973,1,235,3,19,6
1973,1,362,7,10,8
1973,1,78,3,6,5
1973,0,603,1,14,5
1973,1,362,7,14,8
1973,0,603,2,14,5
1973,0,603,1,14,5
1973,1,603,3,17,6
1973,0,603,1,14,5
1973,1,59,3,7,6
1973,0,43,3,7,6
1973,1,43,3,4,6
1973,1,144,2,7,8
1973,0,603,1,3,5
1973,1,603,3,14,6
1973,1,603,7,1,8
1973,1,603,7,2,8
1973,1,603,3,2,6
1973,1,603,7,1,8
1973,0,603,1,14,5
1973,1,11,2,6,5
1973,1,603,1,14,6
1973,1,43,7,2,8
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,1,603,3,14,6
1973,0,603,1,14,5
1973,1,43,3,7,6
1973,1,217,3,7,6
1973,0,11,1,14,13
1973,0,217,3,2,6
1973,0,603,1,4,5
1973,1,101,7,7,8
1973,1,603,3,4,6
1973,0,603,1,4,5
1973,0,11,6,10,13
1973,1,185,3,6,6
1973,1,185,3,1,6
1973,0,217,1,15,5
1973,0,11,1,4,5
1973,0,98,3,6,6
1973,1,69,5,7,5
1973,1,603,3,14,6
1973,1,11,2,4,5
1973,1,362,3,7,6
1973,0,603,1,4,5
1973,1,603,3,19,6
1973,1,362,7,1,8
1973,1,98,3,14,6
1973,0,230,1,2,6
1973,1,11,2,10,5
1973,1,362,7,4,8
1973,1,185,3,1,6
1973,0,603,1,14,5
1973,1,199,3,1,6
1973,0,603,1,17,5
1973,0,604,1,7,6
1973,0,162,1,7,6
1973,0,217,1,14,5
1973,0,603,1,14,5
1973,1,362,7,4,8
1973,0,11,1,2,13
1973,1,110,3,21,6
1973,1,603,3,4,6
1973,0,603,1,17,5
1973,0,217,3,14,6
1973,0,15,6,14,13
1973,0,58,6,7,13
1973,1,98,7,1,8
1973,1,217,3,1,6
1973,0,11,6,1,13
1973,1,362,7,4,8
1973,0,362,3,1,6
1973,1,30,3,6,6
1973,0,603,2,14,5
1973,1,603,3,4,6
1973,0,603,1,4,5
1973,0,45,6,1,13
1973,1,362,2,4,8
1973,1,362,7,14,8
1973,0,11,1,3,5
1973,1,98,7,7,8
1973,1,98,3,1,6
1973,1,11,7,1,8
1973,1,69,3,1,6
1973,1,362,3,1,6
1973,1,11,3,1,6
1973,1,11,3,1,6
1973,1,11,3,1,6
1973,1,11,3,1,6
1973,0,130,6,1,13
1973,0,130,6,7,13
1973,1,603,3,14,6
1973,0,11,1,1,5
1973,1,185,2,1,5
1973,0,603,1,3,5
1973,1,110,5,1,5
1973,0,217,1,14,5
1973,1,121,3,7,6
1973,0,217,6,14,5
1973,1,603,3,1,6
1973,0,217,6,14,5
1973,1,217,7,7,8
1973,0,603,1,4,5
1973,0,96,1,4,5
1973,0,603,1,14,5
1973,1,603,1,14,6
1973,0,217,2,14,5
1973,0,45,6,1,13
1973,1,217,7,3,8
1973,0,603,1,14,5
1973,1,603,3,1,6
1973,-9,217,3,3,8
1973,0,217,1,8,5
1973,1,69,3,1,6
1973,0,603,1,4,5
1973,0,11,6,4,13
1973,0,603,1,14,5
1973,0,603,1,14,5
1973,0,603,1,4,5
1973,0,603,1,4,5
1973,1,603,2,4,5
1973,0,11,6,1,13
1973,1,362,3,1,6
1973,1,362,3,1,6
1973,1,603,3,17,6
1973,1,362,3,1,6
1973,0,222,6,7,13
1973,0,11,1,2,6
1973,0,11,1,1,5
1973,0,11,6,1,13
1973,1,222,3,21,6
1973,1,603,3,4,6
1973,1,603,3,4,6
1973,1,185,2,4,5
1973,0,603,1,4,5
1973,0,110,4,6,13
1973,0,217,2,14,5
1973,1,130,3,1,6
1973,1,130,3,14,6
1973,0,603,1,14,5
1973,-9,217,1,14,5
1973,0,603,4,14,13
1973,1,11,1,12,6
1973,1,69,7,21,8
1973,0,603,1,3,5
1973,1,78,3,1,6
1973,1,130,3,7,6
1973,1,217,3,14,6
1973,0,603,2,4,5
1973,1,362,7,1,8
1973,1,97,3,14,6
1973,0,11,6,1,13
1973,0,11,6,1,13
1973,1,43,7,7,8
1973,0,603,1,14,5
1973,0,603,1,4,5
1973,1,603,1,3,6
1973,1,11,5,14,6
1973,0,217,2,14,5
1973,0,217,2,14,5
1973,0,217,2,14,5
1973,1,69,3,7,6
1973,1,222,3,4,6
1973,0,603,1,3,5
1973,1,603,3,17,6
1973,0,603,1,2,6
1973,1,98,5,6,5
1973,0,98,4,6,5
1973,1,603,3,2,6
